date,cum_log_return_benchmark,cum_log_return_markowitz,cum_log_return_markowitz_unconstrained,cum_log_return_hrp,cum_log_return_equal_weight,cum_log_return_market_cap,cum_log_return_xgboost,cum_log_return_rf,cum_log_return_lstm
2000-05-19,-0.0431879865,-0.0901127547,-0.2334312070,0.0146268192,-0.0182437609,-0.0660773898,-0.0323958722,-0.0431083966,-0.0407149389
2000-05-22,-0.0644674873,-0.1134252532,-0.2955688121,0.0076326206,-0.0322778517,-0.0837087886,-0.0540811679,-0.0623947405,-0.0564415393
2000-05-23,-0.0689053243,-0.1136764108,-0.3074107961,0.0089099890,-0.0327268010,-0.0829682035,-0.0544223100,-0.0640265058,-0.0581277472
2000-05-24,-0.0882674079,-0.1519125269,-0.4025315782,-0.0048400269,-0.0537508321,-0.1085450588,-0.0890214207,-0.0956121976,-0.0803542965
2000-05-25,-0.0700982238,-0.1378886494,-0.3972486740,0.0085146315,-0.0387637874,-0.0860100902,-0.0730832369,-0.0813523941,-0.0709609744
2000-05-26,-0.0827073371,-0.1563953757,-0.4351134865,-0.0045958076,-0.0540246481,-0.1032307021,-0.0921829830,-0.1022810434,-0.0931593372
2000-05-30,-0.0852439931,-0.1533646837,-0.4496096394,-0.0007313483,-0.0527331647,-0.1019775057,-0.0897294610,-0.1000458822,-0.0930379002
2000-05-31,-0.0535109909,-0.1083809123,-0.3311256573,0.0157264482,-0.0274392488,-0.0694084032,-0.0500078391,-0.0645739274,-0.0667200290
2000-06-01,-0.0548123931,-0.1217063215,-0.4126267361,0.0163460155,-0.0317705902,-0.0720932748,-0.0636631349,-0.0768083884,-0.0698257182
2000-06-02,-0.0351491233,-0.0999075252,-0.4126267361,0.0209980660,-0.0196311528,-0.0540064653,-0.0397661260,-0.0545172351,-0.0515152586
2000-06-05,-0.0157026664,-0.0839089694,-0.3817708041,0.0226442569,-0.0097387141,-0.0389066656,-0.0211732763,-0.0347691600,-0.0332198415
2000-06-06,-0.0222428354,-0.0955706199,-0.4064947727,0.0157837533,-0.0187329069,-0.0452978493,-0.0344324191,-0.0467429947,-0.0448193485
2000-06-07,-0.0289358288,-0.1007106318,-0.4188733013,0.0178955302,-0.0195353697,-0.0494185805,-0.0385654792,-0.0496234018,-0.0457054686
2000-06-08,-0.0197045603,-0.0803298881,-0.3710406899,0.0294674255,-0.0038852292,-0.0367966189,-0.0196623386,-0.0288849847,-0.0254112397
2000-06-09,-0.0263120458,-0.0776527277,-0.3441080545,0.0208582105,-0.0089022775,-0.0439834949,-0.0223575222,-0.0310622211,-0.0294763925
2000-06-12,-0.0295465175,-0.0791811083,-0.3348658125,0.0153382592,-0.0105601095,-0.0469913819,-0.0227666284,-0.0317674885,-0.0303004177
2000-06-13,-0.0370905698,-0.0853473073,-0.3333937652,0.0082677843,-0.0201182878,-0.0599055265,-0.0325755344,-0.0426175508,-0.0409467204
2000-06-14,-0.0210103576,-0.0613407420,-0.3262313081,0.0342915099,0.0062319065,-0.0312511424,-0.0067761756,-0.0176969206,-0.0162665026
2000-06-15,-0.0202619867,-0.0798092374,-0.3953388400,0.0396350529,0.0049003365,-0.0296669009,-0.0188835052,-0.0274272668,-0.0239170080
2000-06-16,-0.0147080955,-0.0816028685,-0.4217490324,0.0446264138,0.0057344458,-0.0210062583,-0.0205716344,-0.0295198788,-0.0272710362
2000-06-19,-0.0244051464,-0.0846334419,-0.3990169966,0.0302749884,-0.0053338717,-0.0303597254,-0.0280291934,-0.0369833599,-0.0346944840
2000-06-20,-0.0098037472,-0.0639318734,-0.3769278665,0.0413318148,0.0097260398,-0.0118170817,-0.0059596938,-0.0166485239,-0.0181176331
2000-06-21,-0.0165898764,-0.0735111655,-0.3906333963,0.0287026536,-0.0010163639,-0.0181923372,-0.0183179105,-0.0293980100,-0.0305304639
2000-06-22,-0.0144376131,-0.0719586075,-0.3805136395,0.0325533583,0.0050478730,-0.0114580784,-0.0089398424,-0.0187087745,-0.0194454260
2000-06-23,-0.0328257809,-0.0871763751,-0.3924738169,0.0268086360,-0.0038393366,-0.0290014466,-0.0197785739,-0.0283445481,-0.0286006764
2000-06-26,-0.0402213435,-0.0906436130,-0.4153415044,0.0320687067,-0.0039545594,-0.0307291048,-0.0270381599,-0.0362321816,-0.0346526363
2000-06-27,-0.0306727169,-0.0831683960,-0.4041115677,0.0389534904,0.0039917306,-0.0208472465,-0.0224693952,-0.0314268126,-0.0286705410
2000-06-28,-0.0339488650,-0.0900714243,-0.4145751564,0.0382826933,0.0032775436,-0.0234996872,-0.0228475527,-0.0314409487,-0.0269831641
2000-06-29,-0.0310095488,-0.0833214719,-0.4100488093,0.0392972081,0.0037116305,-0.0189895400,-0.0242209754,-0.0334067947,-0.0287605335
2000-06-30,-0.0395902234,-0.0983779767,-0.4369052465,0.0322737346,-0.0056435521,-0.0322923938,-0.0341230615,-0.0433679341,-0.0386099107
2000-07-03,-0.0311607616,-0.0860875493,-0.4271916556,0.0385123290,0.0049308307,-0.0162244152,-0.0199676917,-0.0296846010,-0.0242781029
2000-07-05,-0.0209422403,-0.0815873060,-0.4271916556,0.0467618144,0.0119443135,-0.0105065792,-0.0147570918,-0.0226238903,-0.0174938348
2000-07-06,-0.0369315365,-0.1129045772,-0.5028688703,0.0367500767,-0.0024019786,-0.0309401789,-0.0366909402,-0.0427483133,-0.0338797410
2000-07-07,-0.0297386546,-0.0983757704,-0.4574679735,0.0364088831,0.0027126084,-0.0189746207,-0.0225828447,-0.0297803513,-0.0225936720
2000-07-10,-0.0145931088,-0.0902756479,-0.4810382805,0.0512764737,0.0141777998,-0.0030815223,-0.0181234509,-0.0225832721,-0.0138833933
2000-07-11,-0.0168134564,-0.1007067841,-0.5052341565,0.0510162943,0.0117333527,-0.0092272525,-0.0251579505,-0.0298269321,-0.0195343255
2000-07-12,-0.0132551846,-0.1069981912,-0.5282082308,0.0483641672,0.0082749998,-0.0093448090,-0.0321638773,-0.0371186898,-0.0248443187
2000-07-13,-0.0051577304,-0.0884717600,-0.4680785775,0.0470709416,0.0144384108,-0.0035669246,-0.0165924840,-0.0215613161,-0.0105998576
2000-07-14,-0.0032037944,-0.0919175938,-0.4550413209,0.0367530468,0.0057563115,-0.0098382204,-0.0186486484,-0.0237507906,-0.0153992972
2000-07-17,0.0062046992,-0.0898540277,-0.4471140977,0.0336023146,0.0055302926,-0.0067293328,-0.0079023370,-0.0153107456,-0.0096173506
2000-07-18,0.0065424015,-0.0676110844,-0.4126210430,0.0403293776,0.0150801878,0.0005093005,0.0052027009,-0.0031375658,0.0028072905
2000-07-19,-0.0046086580,-0.0894107951,-0.4515598529,0.0340206861,0.0034027214,-0.0123177075,-0.0122016145,-0.0179334956,-0.0105732566
2000-07-20,-0.0125261839,-0.0954144250,-0.4653798346,0.0365708340,0.0007761245,-0.0188634579,-0.0186930028,-0.0246254628,-0.0171138140
2000-07-21,-0.0033843244,-0.0776868513,-0.4307683966,0.0419446969,0.0099551455,-0.0017461761,-0.0047750604,-0.0124799319,-0.0054649443
2000-07-24,-0.0137212752,-0.0867102335,-0.4542960174,0.0373693388,0.0034566646,-0.0140791734,-0.0160490276,-0.0216305866,-0.0144461251
2000-07-25,-0.0245211835,-0.0903046172,-0.4536024787,0.0371247408,0.0033166855,-0.0191987450,-0.0194632500,-0.0265075544,-0.0185269015
2000-07-26,-0.0175931102,-0.0788466178,-0.4238579040,0.0391321721,0.0077835626,-0.0165187074,-0.0050357580,-0.0126153622,-0.0073880261
2000-07-27,-0.0326605325,-0.0879596809,-0.4157488286,0.0269955783,-0.0038854437,-0.0266078107,-0.0133189157,-0.0216489297,-0.0172700061
